Driver,Compound,Stint,LapNumber,LapTime,PitInTime,TrackStatus,year,round,race_name
OCO,HARD,2.0,17.0,0 days 00:01:49.430000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,18.0,0 days 00:01:49.480000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,19.0,0 days 00:01:49.728000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,20.0,0 days 00:01:49.499000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,21.0,0 days 00:01:49.599000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,22.0,0 days 00:01:49.428000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,23.0,0 days 00:01:49.651000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,24.0,0 days 00:01:48.745000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,25.0,0 days 00:01:48.745000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,26.0,0 days 00:01:48.517000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,27.0,0 days 00:01:48.419000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,28.0,0 days 00:01:48.555000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,29.0,0 days 00:01:48.788000,,1,2024,14,Belgian Grand Prix
OCO,HARD,2.0,30.0,0 days 00:01:52.671000,0 days 01:50:37.251000,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,31.0,0 days 00:02:02.496000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,32.0,0 days 00:01:46.992000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,33.0,0 days 00:01:47.478000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,34.0,0 days 00:01:48.300000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,35.0,0 days 00:01:49.241000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,36.0,0 days 00:01:48.983000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,37.0,0 days 00:01:49.611000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,38.0,0 days 00:01:46.958000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,39.0,0 days 00:01:47.225000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,40.0,0 days 00:01:47.364000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,41.0,0 days 00:01:47.320000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,42.0,0 days 00:01:47.175000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,43.0,0 days 00:01:46.957000,,1,2024,14,Belgian Grand Prix
OCO,HARD,3.0,44.0,0 days 00:01:47.528000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,1.0,0 days 00:01:58.554000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,2.0,0 days 00:01:51.273000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,3.0,0 days 00:01:50.757000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,4.0,0 days 00:01:50.366000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,5.0,0 days 00:01:50.528000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,6.0,0 days 00:01:51.092000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,7.0,0 days 00:01:51.149000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,8.0,0 days 00:01:51.388000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,9.0,0 days 00:01:56.010000,0 days 01:12:02.376000,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,10.0,0 days 00:02:04.826000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,11.0,0 days 00:01:49.589000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,12.0,0 days 00:01:49.780000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,13.0,0 days 00:01:50.048000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,14.0,0 days 00:01:50.633000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,15.0,0 days 00:01:50.429000,,12,2024,14,Belgian Grand Prix
GAS,HARD,2.0,16.0,0 days 00:01:50.113000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,17.0,0 days 00:01:49.835000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,18.0,0 days 00:01:50.051000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,19.0,0 days 00:01:49.951000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,20.0,0 days 00:01:49.883000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,21.0,0 days 00:01:50.060000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,22.0,0 days 00:01:49.953000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,23.0,0 days 00:01:49.729000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,24.0,0 days 00:01:49.508000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,25.0,0 days 00:01:49.287000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,26.0,0 days 00:01:49.336000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,27.0,0 days 00:01:49.392000,,1,2024,14,Belgian Grand Prix
GAS,HARD,2.0,28.0,0 days 00:01:53.715000,0 days 01:47:08.463000,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,29.0,0 days 00:02:02.540000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,30.0,0 days 00:01:47.418000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,31.0,0 days 00:01:48.153000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,32.0,0 days 00:01:48.213000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,33.0,0 days 00:01:48.011000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,34.0,0 days 00:01:47.890000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,35.0,0 days 00:01:47.858000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,36.0,0 days 00:01:48.241000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,37.0,0 days 00:01:48.250000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,38.0,0 days 00:01:48.553000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,39.0,0 days 00:01:48.667000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,40.0,0 days 00:01:48.507000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,41.0,0 days 00:01:47.598000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,42.0,0 days 00:01:48.398000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,43.0,0 days 00:01:47.977000,,1,2024,14,Belgian Grand Prix
GAS,HARD,3.0,44.0,0 days 00:01:47.896000,,1,2024,14,Belgian Grand Prix
GAS,MEDIUM,1.0,1.0,0 days 00:01:24.654000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,2.0,0 days 00:01:16.896000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,3.0,0 days 00:01:16.914000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,4.0,0 days 00:01:16.934000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,5.0,0 days 00:01:16.735000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,6.0,0 days 00:01:16.551000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,7.0,0 days 00:01:16.913000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,8.0,0 days 00:01:17.081000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,9.0,0 days 00:01:16.909000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,10.0,0 days 00:01:16.965000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,11.0,0 days 00:01:19.464000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,12.0,0 days 00:01:17.375000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,13.0,0 days 00:01:16.961000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,14.0,0 days 00:01:16.929000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,15.0,0 days 00:01:17.120000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,16.0,0 days 00:01:16.975000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,17.0,0 days 00:01:17.261000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,18.0,0 days 00:01:17.076000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,19.0,0 days 00:01:17.034000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,20.0,0 days 00:01:17.135000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,21.0,0 days 00:01:17.265000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,22.0,0 days 00:01:17.240000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,23.0,0 days 00:01:17.090000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,24.0,0 days 00:01:16.916000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,25.0,0 days 00:01:17.052000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,26.0,0 days 00:01:16.972000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,27.0,0 days 00:01:16.757000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,28.0,0 days 00:01:17.516000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,29.0,0 days 00:01:19.144000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,30.0,0 days 00:01:17.752000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,31.0,0 days 00:01:17.353000,,1,2024,15,Dutch Grand Prix
GAS,MEDIUM,1.0,32.0,0 days 00:01:20.262000,0 days 01:38:55.477000,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,33.0,0 days 00:01:37.706000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,34.0,0 days 00:01:15.577000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,35.0,0 days 00:01:15.264000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,36.0,0 days 00:01:16.516000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,37.0,0 days 00:01:16.055000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,38.0,0 days 00:01:15.926000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,39.0,0 days 00:01:18.161000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,40.0,0 days 00:01:16.394000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,41.0,0 days 00:01:15.858000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,42.0,0 days 00:01:16.021000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,43.0,0 days 00:01:15.978000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,44.0,0 days 00:01:15.672000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,45.0,0 days 00:01:15.621000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,46.0,0 days 00:01:15.611000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,47.0,0 days 00:01:16.002000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,48.0,0 days 00:01:15.366000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,49.0,0 days 00:01:15.606000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,50.0,0 days 00:01:15.643000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,51.0,0 days 00:01:15.483000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,52.0,0 days 00:01:15.196000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,53.0,0 days 00:01:14.987000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,54.0,0 days 00:01:14.855000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,55.0,0 days 00:01:15.256000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,56.0,0 days 00:01:15.219000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,57.0,0 days 00:01:15.147000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,58.0,0 days 00:01:15.794000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,59.0,0 days 00:01:15.583000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,60.0,0 days 00:01:16.583000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,61.0,0 days 00:01:16.371000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,62.0,0 days 00:01:15.240000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,63.0,0 days 00:01:15.351000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,64.0,0 days 00:01:15.381000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,65.0,0 days 00:01:15.494000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,66.0,0 days 00:01:15.329000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,67.0,0 days 00:01:15.067000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,68.0,0 days 00:01:15.331000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,69.0,0 days 00:01:15.281000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,70.0,0 days 00:01:15.444000,,1,2024,15,Dutch Grand Prix
GAS,HARD,2.0,71.0,0 days 00:01:15.553000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,1.0,0 days 00:01:28.161000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,2.0,0 days 00:01:19.229000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,3.0,0 days 00:01:17.768000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,4.0,0 days 00:01:17.671000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,5.0,0 days 00:01:17.327000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,6.0,0 days 00:01:17.467000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,7.0,0 days 00:01:17.104000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,8.0,0 days 00:01:17.699000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,9.0,0 days 00:01:17.284000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,10.0,0 days 00:01:17.752000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,11.0,0 days 00:01:17.384000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,12.0,0 days 00:01:17.678000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,13.0,0 days 00:01:17.926000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,14.0,0 days 00:01:17.735000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,15.0,0 days 00:01:18.856000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,16.0,0 days 00:01:17.666000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,17.0,0 days 00:01:17.836000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,18.0,0 days 00:01:17.648000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,19.0,0 days 00:01:17.705000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,20.0,0 days 00:01:17.518000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,21.0,0 days 00:01:17.593000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,22.0,0 days 00:01:18.405000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,23.0,0 days 00:01:17.875000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,24.0,0 days 00:01:17.498000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,25.0,0 days 00:01:17.417000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,26.0,0 days 00:01:18.166000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,27.0,0 days 00:01:18.099000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,28.0,0 days 00:01:17.821000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,29.0,0 days 00:01:17.681000,,1,2024,15,Dutch Grand Prix
OCO,MEDIUM,1.0,30.0,0 days 00:01:21.104000,0 days 01:36:41.136000,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,31.0,0 days 00:01:35.661000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,32.0,0 days 00:01:16.260000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,33.0,0 days 00:01:16.104000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,34.0,0 days 00:01:16.034000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,35.0,0 days 00:01:15.622000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,36.0,0 days 00:01:15.609000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,37.0,0 days 00:01:15.566000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,38.0,0 days 00:01:15.902000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,39.0,0 days 00:01:15.780000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,40.0,0 days 00:01:16.027000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,41.0,0 days 00:01:17.121000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,42.0,0 days 00:01:18.371000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,43.0,0 days 00:01:16.151000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,44.0,0 days 00:01:15.850000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,45.0,0 days 00:01:15.867000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,46.0,0 days 00:01:16.141000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,47.0,0 days 00:01:15.711000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,48.0,0 days 00:01:16.079000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,49.0,0 days 00:01:16.257000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,50.0,0 days 00:01:15.390000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,51.0,0 days 00:01:17.756000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,52.0,0 days 00:01:15.907000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,53.0,0 days 00:01:15.948000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,54.0,0 days 00:01:15.862000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,55.0,0 days 00:01:15.831000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,56.0,0 days 00:01:15.952000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,57.0,0 days 00:01:19.487000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,58.0,0 days 00:01:15.936000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,59.0,0 days 00:01:15.786000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,60.0,0 days 00:01:15.629000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,61.0,0 days 00:01:17.515000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,62.0,0 days 00:01:15.998000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,63.0,0 days 00:01:15.618000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,64.0,0 days 00:01:15.753000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,65.0,0 days 00:01:15.741000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,66.0,0 days 00:01:15.771000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,67.0,0 days 00:01:17.406000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,68.0,0 days 00:01:15.410000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,69.0,0 days 00:01:17.218000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,70.0,0 days 00:01:17.351000,,1,2024,15,Dutch Grand Prix
OCO,HARD,2.0,71.0,0 days 00:01:15.946000,,1,2024,15,Dutch Grand Prix
OCO,HARD,1.0,1.0,0 days 00:01:35.432000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,2.0,0 days 00:01:26.837000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,3.0,0 days 00:01:26.466000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,4.0,0 days 00:01:26.297000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,5.0,0 days 00:01:26.568000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,6.0,0 days 00:01:25.684000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,7.0,0 days 00:01:26.006000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,8.0,0 days 00:01:26.053000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,9.0,0 days 00:01:25.369000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,10.0,0 days 00:01:26.035000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,11.0,0 days 00:01:26.349000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,12.0,0 days 00:01:25.954000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,13.0,0 days 00:01:26.059000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,14.0,0 days 00:01:26.307000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,15.0,0 days 00:01:26.677000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,16.0,0 days 00:01:26.694000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,17.0,0 days 00:01:26.002000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,18.0,0 days 00:01:26.234000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,19.0,0 days 00:01:26.174000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,20.0,0 days 00:01:27.326000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,21.0,0 days 00:01:26.450000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,22.0,0 days 00:01:26.327000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,23.0,0 days 00:01:26.201000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,24.0,0 days 00:01:26.770000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,25.0,0 days 00:01:27.519000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,26.0,0 days 00:01:26.383000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,27.0,0 days 00:01:26.725000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,28.0,0 days 00:01:26.013000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,29.0,0 days 00:01:26.099000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,30.0,0 days 00:01:26.025000,,1,2024,16,Italian Grand Prix
OCO,HARD,1.0,31.0,0 days 00:01:30.757000,0 days 01:40:36.781000,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,32.0,0 days 00:01:44.710000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,33.0,0 days 00:01:24.652000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,34.0,0 days 00:01:24.965000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,35.0,0 days 00:01:25.019000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,36.0,0 days 00:01:24.942000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,37.0,0 days 00:01:24.613000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,38.0,0 days 00:01:24.845000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,39.0,0 days 00:01:25.267000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,40.0,0 days 00:01:25.211000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,41.0,0 days 00:01:25.060000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,42.0,0 days 00:01:25.119000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,43.0,0 days 00:01:26.111000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,44.0,0 days 00:01:24.669000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,45.0,0 days 00:01:24.587000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,46.0,0 days 00:01:24.449000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,47.0,0 days 00:01:24.506000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,48.0,0 days 00:01:24.458000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,49.0,0 days 00:01:25.790000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,50.0,0 days 00:01:25.688000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,51.0,0 days 00:01:24.590000,,1,2024,16,Italian Grand Prix
OCO,MEDIUM,2.0,52.0,0 days 00:01:24.343000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,1.0,0 days 00:01:34.873000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,2.0,0 days 00:01:26.606000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,3.0,0 days 00:01:26.646000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,4.0,0 days 00:01:26.395000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,5.0,0 days 00:01:26.361000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,6.0,0 days 00:01:26.042000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,7.0,0 days 00:01:25.820000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,8.0,0 days 00:01:26.465000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,9.0,0 days 00:01:27.148000,,1,2024,16,Italian Grand Prix
GAS,MEDIUM,1.0,10.0,0 days 00:01:31.535000,0 days 01:10:24.834000,1,2024,16,Italian Grand Prix
GAS,HARD,2.0,11.0,0 days 00:01:45.677000,,1,2024,16,Italian Grand Prix
GAS,HARD,2.0,12.0,0 days 00:01:25.070000,,1,2024,16,Italian Grand Prix
GAS,HARD,2.0,13.0,0 days 00:01:24.816000,,1,2024,16,Italian Grand Prix
GAS,HARD,2.0,14.0,0 days 00:01:25.214000,,1,2024,16,Italian Grand Prix
GAS,HARD,2.0,15.0,0 days 00:01:25.529000,,1,2024,16,Italian Grand Prix
GAS,HARD,2.0,16.0,0 days 00:01:25.537000,,1,2024,16,Italian Grand Prix
GAS,HARD,2.0,17.0,0 days 00:01:25.165000,,1,2024,16,Italian Grand Prix
GAS,HARD,2.0,18.0,0 days 00:01:26.182000,,1,2024,16,Italian Grand Prix
